id_imovel,uf,cidade,bairro,endereco,cep,tipo_imovel,quartos,area_m2,preco_venda,valor_avaliacao,desconto_pct,modalidade,descricao,url_detalhe,url_foto,link, 10005121 ,AC ,CRUZEIRO DO SUL ,BAIRRO COHAB ,"RUA DO PURUS, N. S/N, QUARTEIRÃO 272 LOTE 11 ","67.957,93","150.000,00",54.70,Não,"Terreno, 0.00 de área total, 0.00 de área privativa, 600.00 de área do terreno.",Venda Direta Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10005121,UF_origem,"	var __uzdbm_2 = ""MTVjODFhNzYtYzRvMy00MzM2LWI5MWYtM2JhNzY4OTNjZTk4JDEzNS4yMzIuMjAxLjI0MA==""",Unnamed: 1,"	var __uzdbm_2 = ""MzIyMzcwMzctYzRvMy00NzkwLThiOWQtOGE0ZTZjOGVmNjcwJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""NTQxZjk3NmEtYzRvMy00ZWM4LWJiNWEtMjNhMzQ3MDAyZjAyJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""YTc4Yjc0OGEtYzRvMy00MzI2LTliYTAtMTVlYjczZWM4OGIyJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""MGZmZmFjOGYtYzRvMy00YTFmLTgyMGYtM2M0YmM1ODlhMDkxJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""NmI1NDBkZGQtYzRvMy00ZTA3LTliNmUtYjljZTFjYzQ3MDQ2JDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""ODJkOTFkYzMtYzRvMy00NDE1LTlmMGQtZmJjZDcxNmQwZTA5JDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""NjcwYWJiNDMtYzRvMy00NWJlLWFmZTMtODhiMDMxZDRhMmYxJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""MTlmZTg4MjItYzRvMy00MzVhLWE3MDMtYjNhYjBmOWNlMmRlJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""NzQ4N2ZjYTgtYzRvMy00NjY0LWE4M2EtOGI5NTRmYjY4MzAwJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""NTU5YmVmY2YtYzRvMy00YmZmLWEyMzYtNTZhMjg0ZjBlN2E4JDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""MTc2MzZjNDEtYzRvMy00ODE4LWE0Y2UtZGJhNmI3NmM1ZmJmJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""NzZkNTdiY2ItYzRvMy00NzUwLWJjMTEtNTc0OTk2MmZlMjE0JDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""MmRjNzgzMzAtYzRvMy00ZGU3LTlmMzItOGE4MzJiOGYyNDYwJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""NWI2OGE3NGUtYzRvMy00MDBhLThiYTItNWI5ZTkxY2Q2NTQyJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""OWIwYjc0OTQtYzRvMy00ZmIwLWEyNTctZTVjY2RhMDY5NzI3JDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""YzAwYmVkNDUtYzRvMy00MDc4LWIxOGQtNTRiZmRkNzA1YmNlJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""MDhlZjA4MDgtYzRvMy00MjAzLTk5MjctY2FmMmQ5MmFlZmU5JDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""NDY4ZTllZDUtYzRvMy00NjFlLWJkZWYtYTc3YTYyMGIyYThjJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""ZWVkZDVmODktYzRvMy00MTM5LThkODctYjZhNjViMWU1NmMwJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""MGY5YmIzNjgtYzRvMy00MTRjLTk3MTYtM2M0Yjc2NjVkNGMzJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""ZGNlOWU2NzUtYzRvMy00MTNkLThkN2UtMjgxZjk2M2YxMTc0JDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""Y2RjY2Q2M2EtYzRvMy00OTE5LTg1NmItODg4Y2ZjZDViNjMzJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""MDJkZmY4MWMtYzRvMy00N2M1LTkxMDYtZjhlZGVlMTUzZjY5JDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""ZWRhYzBhYTItYzRvMy00ZTExLWJhZGEtODJmNWJkMmY2NmUxJDEzNS4yMzIuMjAxLjI0MA==""","	var __uzdbm_2 = ""NGFjNDRkYmYtYzRvMy00MWY2LWEyMDQtMjdkZDhlZjBjZTU2JDEzNS4yMzIuMjAxLjI0MA==""",desconto
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,    border-radius: 7px,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,  },,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,  .swithButton:hover {,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,    border: 1px solid #888,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,    background-color: #ddd,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,  },,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,</style>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""container"">",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"  <div class=""card div-top"">",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"    <div style=""text-align: center"">",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"      <img src=""https://stgantibotcaixa.blob.core.windows.net/imagens/logo.png"" alt=""Avatar""",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,," margin-top: 16px"">",,,,,,,,,,,,,,,,,,,,,,"        style=""width:15%",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,    </div>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"    <div class=""container"" style=""text-align: center"">",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"      <h4 style=""color: #0f66ae""><b>Caixa EconÃ´mica Federal</b></h4>",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,    </div>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,      <div>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"        <img src=""https://stgantibotcaixa.blob.core.windows.net/imagens/cadeado.png"" alt=""Avatar""",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,        <h5>Toque no quadro abaixo para poder verificar que vocÃª nÃ£o Ã© robÃ´.</h5>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,      </div>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,    </div>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,          <center>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"            <input class=""swithButton"" title=""Accessibility"" type=""image""",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"              src=""https://captcha.perfdrive.com/captcha-public//images/audio_button.png"" alt=""Submit"" id=""showReCap"" value=""Click me""",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"              aria-label=""Clique aqui para o desafio captcha com opÃ§Ã£o de acessibilidade""",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"            <div class=""h-captcha"" data-sitekey=""ae73173b-7003-44e0-bc87-654d0dab8b75""",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"              data-open-callback=""hOpenRad"" data-callback=""hSolvedRad""></div><br>",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"            <center><input id=""cf_input"" type=""hidden"" name=""cfi"" value="""">",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"              <br><input type=""submit"" class=""btn btn-success btn-sm"" Value=""Submit""><br>",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,            </center>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,          </form>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,        </div>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"            <div id=""reCapWidget"" class=""reCapWidget-recaptcha""></div>",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"            <center><input id=""cf_input"" type=""hidden"" name=""cfi"" value="""">",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,"><br><input type=submit"" class=""btn btn-success btn-sm"" Value=""Submit""",,,,,,,,,,,,,,,,,,,,,,"              <center style=""margin-top: -13%",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,      </div>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,    </div>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"    <div class=""btn-group"" style=""padding: 16px"">",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,    </div>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,  </div>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,</div>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"<div id=""Radware Bot Manager CAPTCHA"" style=""visibility: hidden"">",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,  <h1>NÃÆO REMOVER</h1>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,</div>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,<script>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"  var div1 = document.getElementById('hCap'),",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,    div2 = document.getElementById('reCap'),,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,  function switchVisible() {,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,    if (!div1) return,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,    if (getComputedStyle(div1).display == 'block') {,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,      div1.style.display = 'none',,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,      div2.style.display = 'block',,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,    },,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,  },,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"  document.getElementById('showReCap').addEventListener('click', switchVisible)",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,</script>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"<!-- To avoid hCaptcha backward compatability for recapctha , using explicit recpatcha logic-->",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,<script>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,  var onloadCallback = function () {,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"    widgetId2 = grecaptcha.render(document.getElementById('reCapWidget'), {",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"      'sitekey': ""6LeH3loUAAAAAI_m15sXabjr8-Iqj2yI3F3JeK8X"",",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,      'type': 'audio',,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,    }),,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,  },,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,</script>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"<script src=""https://www.google.com/recaptcha/api.js?onload=onloadCallback&render=explicit&&hl=pt"" async defer></script>",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,</div>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,</div>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"<div id=""custom_footer"" class=""footer"">",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,"  <p id=""second_line"">VocÃª chegou a esta pÃ¡gina enquanto tentava acessar",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,," Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 </p>",,,,,,,,,,,,,,,,,,,,,,"    https://venda-imoveis.caixa.gov.br/listaweb/Lista_imoveis_SC.csv 135.232.201.240    April 23 2026, 19:31:36 UTC Mozilla/5.0 (Macintosh",,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SC,,,,,,,,,,,,,,,,,,,,,,,,</div>,,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,"	(function(w, d, e, u, c, g, a, b){",,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,"		w[""SSJSConnectorObj""] = w[""SSJSConnectorObj""] || {ss_cid : c, domain_info: g}",,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,		a = d.createElement(e),,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,		a.async = true,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,		a.src = u,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,		b = d.getElementsByTagName(e)[0],,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,"		b.parentNode.insertBefore(a, b)",,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,"	})(window,document,""script"",""https://cdn.perfdrive.com/aperture/aperture.js"",""b8c3"",""auto"")",,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,</script>,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,"<script type=""text/javascript"">",,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,</script>,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,</head>,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,"<meta name=""viewport"" content=""width=device-width, initial-scale=1"">",,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,<style>,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  .back-color {,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    background: #346dab,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  },,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  .card {,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,"    box-shadow: 0 4px 8px 0 rgba(0, 0, 0, 0.2)",,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    transition: 0.3s,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    width: 100%,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    background: white,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  },,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  .card-in {,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,"    box-shadow: 0 4px 8px 0 rgba(0, 0, 0, 0.2)",,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    transition: 0.3s,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    background-color: #eff4f5,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    margin: 16px,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    background: white,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  },,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  .card:hover {,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,"    box-shadow: 0 8px 16px 0 rgba(0, 0, 0, 0.2)",,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  },,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  .container {,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    padding: 2px 16px,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  },,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  .btn-group button {,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    background-color: #92acd0,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    border: 1px solid #92acd0,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    color: white,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    padding: 10px 24px,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    cursor: pointer,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    float: left,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  },,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  .btn-group:after {,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,"    content: """"",,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    clear: both,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    display: table,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  },,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  .btn-group button:not(:last-child) {,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    border-right: none,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  },,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  .btn-group button:hover {,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    background-color: #3e8e41,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  },,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  .swithButton {,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    width: 32px,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    height: 32px,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    transition: all ease-in-out 0.2s,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    cursor: pointer,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,"    box-shadow: rgba(0, 0, 0, 0.25) 0px 54px 55px, rgba(0, 0, 0, 0.12) 0px -12px 30px, rgba(0, 0, 0, 0.12) 0px 4px 6px, rgba(0, 0, 0, 0.17) 0px 12px 13px, rgba(0, 0, 0, 0.09) 0px -3px 5px",,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    border-radius: 7px,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  },,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  .swithButton:hover {,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    border: 1px solid #888,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,    background-color: #ddd,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,  },,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,</style>,,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""container"">",,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,"  <div class=""card div-top"">",,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,"    <div style=""text-align: center"">",,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,,,,,,,,,,,,,,,,,,,,,,,,,"      <img src=""https://stgantibotcaixa.blob.core.windows.net/imagens/logo.png"" alt=""Avatar""",,,
,,,,,,Outro,,,,,,,,,,,,,,,,,,,,,,,SE,," margin-top: 16px"">",,,,,,,,,,,,,,,,,,,,,,,"        style=""width:15%",,,
